company_name,sector,fiscal_year,label,years_to_default,sector_npa_rate,revenue,cogs,gross_profit,ebitda,depreciation,ebit,interest_expense,pbt,tax,pat,sga_expense,employee_cost,total_assets,fixed_assets,cwip,total_investments,trade_receivables,inventories,cash_equivalents,other_current_assets,total_current_assets,equity_share_capital,reserves_surplus,total_equity,lt_borrowings,st_borrowings,total_debt,trade_payables,other_current_liab,total_current_liab,cfo,cfi,cff,capex,free_cash_flow,promoter_holding_pct,promoter_pledge_pct,promoter_pledge_change,institutional_holding_pct,auditor_changes_3yr,auditor_big4,din_disqualified_count,related_party_tx_to_rev,dividend_payout_ratio,going_concern_flag,qualified_opinion_flag,emphasis_matter_flag,scope_limitation_flag,auditor_resigned_flag,auditor_distress_score,promoter_total_companies,promoter_npa_companies,promoter_struck_off_companies,network_npa_ratio,contagion_risk_score,customer_concentration,supplier_concentration,satellite_activity_score,satellite_activity_category,satellite_vs_revenue_flag,gst_vs_bank_divergence,gst_divergence_flag,gst_filing_delays_count,ewaybill_volume_consistency,gst_payment_delay_days,ceo_sentiment_overall,ceo_sentiment_revenue,ceo_sentiment_debt,ceo_deflection_score,ceo_overconfidence_score,ceo_specificity_score,debt_to_equity,debt_to_assets,lt_debt_to_assets,st_debt_to_assets,equity_to_assets,interest_coverage,current_ratio,quick_ratio,dscr,ebitda_margin,net_margin,gross_margin,roe,roa,ebitda_to_assets,ebitda_to_equity,ebitda_to_fin_exp,cfo_to_assets,cfo_to_equity,cfo_to_sales,cfo_to_debt,asset_turnover,inventory_days,receivables_days,payables_days,cash_conversion_cycle,ln_total_assets,ln_revenue,ln_net_income,revenue_growth,ebitda_growth,pat_growth,cfo_growth,total_equity_growth,total_debt_growth,total_assets_growth,trade_receivables_growth,dscr_velocity,interest_coverage_velocity,debt_to_equity_velocity,net_margin_velocity,dscr_acceleration,debt_acceleration,dscr_3yr_slope,months_to_dscr_danger,beneish_dsri,beneish_gmi,beneish_aqi,beneish_sgi,beneish_depi,beneish_sgai,beneish_lvgi,beneish_tata,beneish_m_score,beneish_manipulation_flag,altman_x1,altman_x2,altman_x3,altman_x4,altman_x5,altman_z_score,altman_zone,piotroski_roa,piotroski_cfo,piotroski_roa_change,piotroski_accrual,piotroski_leverage,piotroski_liquidity,piotroski_shares,piotroski_margin,piotroski_turnover,piotroski_f_score
Tata Steel,Steel,2010,0,,0.13,8721.96,5514.45,3207.51,1853.02,445.67,1407.35,221.86,1185.49,296.37,889.12,547.67,512.4,7546.86,2661.8,347.85,339.21,1097.01,609.7,780.96,451.43,2939.1,241.5,2355.63,2597.12,1597.23,940.41,2537.64,845.6,469.28,2255.29,1360.43,-454.5,-117.88,271.4,1089.03,0.5421,0.0122,0.0184,0.1657,0,1,0,0.0743,0.419,0,0,1,0,0,1,1,0,0,0.0153,0.0594,0.1117,0.1893,82.74,ACTIVE,0,-0.0261,0,0,0.9062,4.5,0.637,0.5853,0.4513,0.0392,0.025,0.7727,0.977097707854432,0.3362511030632275,0.21164166286221797,0.1246094402010095,0.3441325265946191,6.34341473747672,1.3032026917588413,1.0328605185883586,4.383304946120198,0.21245454001022082,0.10194038953378136,0.36775105591314905,0.3423484473792707,0.11781323621773648,0.24553522918862478,0.7134903274729353,8.352204055024771,0.1802643748287017,0.5238225416908644,0.15597755548569617,0.5361004710927869,1.1557071416250324,40.355883172328,45.90810436577237,55.970042333148356,30.29394520495201,8.928886861695423,9.073599262288091,6.790232209531611,-0.7524948559159875,-0.627977104677239,-0.5571692540628844,-0.5347191583814712,-0.8809112869057074,-0.7587835949575008,-0.8250653728017157,-0.7615672517670379,1.8633623235604624,2.975218567318635,0.49470386480410394,0.04496428515710235,,,,120.0,0.9633446169161565,1.395975651336341,0.9741643106747051,0.24750514407698895,0.5132433076535894,0.8083562593799846,1.4574904893296727,-0.06245113861096521,-3.451133402306996,0,0.0906085444687448,0.3121337880506418,0.1864815300420994,1.023439100493593,1.1557071416250324,2.9308772076935083,GREY,1,1,1,1,0,0,1,0,1,6
Tata Steel,Steel,2011,0,,0.13,28797.62,16131.92,12665.7,6052.86,1729.36,4323.5,1102.02,3221.48,805.37,2416.11,1161.1,2586.76,25270.49,9041.03,462.84,1430.69,2528.0,2239.29,1343.99,1587.99,7699.27,1221.43,11753.22,12974.65,2960.29,1999.1,4959.39,1700.99,1823.23,5523.31,3215.79,-1412.86,446.35,1154.1,2061.69,0.6282,0.0961,0.0128,0.2161,0,1,0,0.0487,0.3191,0,0,0,0,0,1,2,0,0,0.0499,0.1177,0.1715,0.1183,78.86,ACTIVE,0,0.0191,0,1,1.0232,8.1,0.5655,0.5316,0.2296,0.1217,0.1314,0.8651,0.38223690038789204,0.19625222937124479,0.1171441471804803,0.07910808219076447,0.5134308831956391,3.9232500281998055,1.3939594190088986,0.9885340491501411,6.965692005526063,0.2101861195400805,0.08389964170358871,0.4398175960221776,0.18621773996321922,0.0956099387033805,0.23952285847090724,0.4665143182693549,5.492513742497854,0.1272547544536234,0.24785177247572368,0.11166860316541198,0.6484245036892793,1.139575053703368,50.66606144521755,32.04153676477287,38.48651307231337,44.22108513767705,10.137392590775962,10.268048023820366,7.7899140878195805,2.3017372242019,2.266483901954647,1.7174172215224042,1.3638040913534688,3.995783791276491,0.9543315836761719,2.3484773799964493,1.3044457206406506,2.582387059405865,-2.4201647092769143,-0.5948608074665399,-0.018040747830192647,0.7190247358454025,1.7131151786336727,2.222874691483165,120.0,0.6979494624627113,0.8361425806893472,1.309108798769911,3.3017372238233453,0.8932077366579276,0.6421081274866649,0.653166673395736,-0.03164481575024287,-0.651748956884699,1,0.08610675930359456,0.46509664037123544,0.1710888866748888,2.616178602082881,1.139575053703368,4.028338948664272,SAFE,1,1,0,1,1,1,0,1,0,6
Tata Steel,Steel,2012,0,,0.13,6385.94,3595.78,2790.16,767.43,441.3,326.13,193.75,132.38,33.09,99.28,199.9,579.36,5538.23,2585.74,222.09,193.51,702.74,525.15,773.88,246.02,2247.79,318.82,2781.91,3100.74,1235.54,385.01,1620.56,383.35,173.35,941.72,562.34,-478.66,5.74,438.77,123.56,0.5256,0.0474,-0.0486,0.3958,0,1,0,0.0311,0.1829,0,0,0,0,0,1,1,0,1,0.0437,0.062,0.1045,0.1433,78.87,MODERATE,0,0.0009,0,0,0.9136,8.2,0.6555,0.7065,0.222,0.1173,0.1372,0.6962,0.5226365317560852,0.29261334392168376,0.22309293759502713,0.069518600695616,0.5598792392948867,1.6832516042154755,2.38689843861562,1.8292486069858889,2.7798003839218115,0.12017494681751238,0.015546654053193946,0.43692236374959326,0.03201816339582869,0.017926304971457252,0.13856954295170668,0.24749898403365037,3.9609290118145597,0.10153785593925535,0.18135670834015216,0.08805907977712615,0.34700350474712227,1.153065148765388,53.30686247398148,40.16638113728498,38.91304528115929,54.56019833010718,8.619430234107224,8.761853977677816,4.5979441408963515,-0.7782476468541497,-0.8732120022600887,-0.9589091556261925,-0.8251316161814048,-0.7610155187230484,-0.6732340066016184,-0.7808420018764971,-0.7220174050632912,-4.185891621604251,-2.2399984239843302,0.1403996313681931,-0.06835298765039477,-6.768278681010116,-1.6275655902777904,-0.8017522810991928,5.102282007147234,1.2535722438083785,1.0066241188105545,0.37695278470993476,0.22175235313814987,1.101382603645209,0.7763810596279958,1.1153086175644535,-0.08361155096779811,-3.567926884700996,0,0.2358280533246492,0.5023103048262152,0.05888704512833757,1.9133756220606606,1.153065148765388,3.481645861671579,SAFE,1,1,0,1,0,1,1,0,1,6
Tata Steel,Steel,2013,0,,0.13,49420.69,31171.85,18248.84,10819.6,3042.29,7777.31,1873.08,5904.23,1476.06,4428.17,2055.86,3053.74,45667.94,19931.59,1425.69,2852.07,4940.51,2758.84,4659.83,3316.29,15675.47,2049.36,19363.58,21412.95,6612.84,2827.96,9440.8,3886.21,1435.16,8149.33,7728.74,-3124.81,-2141.8,2551.3,5177.44,0.6267,0.066,-0.0138,0.1695,0,1,0,0.015,0.3803,0,0,0,0,0,0,3,0,0,0.0135,0.0907,0.1777,0.0573,77.16,ACTIVE,0,-0.0033,0,0,0.9439,5.1,0.3816,0.4285,0.4004,0.0679,0.0642,0.7211,0.44089207697020294,0.2067270824958006,0.1448026777615806,0.061924404734220014,0.4688836413363755,4.152150466529913,1.9235286824900293,1.5849928765205246,6.594126904328264,0.21892854996118166,0.08960154137690911,0.36925506300358707,0.20679868956837807,0.09696452259294015,0.23691894137907427,0.505283017963182,5.776368331423982,0.16923776285575312,0.36093765686834656,0.15638672790371022,0.8186530801607222,1.0821747159805726,32.30403713503356,36.48848589454157,45.50473102990343,23.287791999671704,10.729151798965102,10.808124441403855,8.39574168514216,6.7389843938402185,13.098484552337023,43.602840451248994,12.743891595831702,5.905754755316473,4.825640519326652,7.245945004089755,6.0303526197455675,3.8143265204064525,2.468898862314438,-0.08174445478588221,0.07405488732371517,8.000218142010704,5.4988745259282705,-0.185782550598898,120.0,0.9084334924231111,1.1832503444780238,1.7313618747614603,7.73898439262834,1.1009041423183301,1.3289136789962717,0.8325322959231589,-0.07227324026281295,3.510785542164442,1,0.16480139020580298,0.42400817728095447,0.17030130984295982,2.2681287600343056,1.0821747159805726,3.7964194109232228,SAFE,1,1,1,1,1,0,0,0,0,5
Tata Steel,Steel,2014,0,,0.13,44478.15,20866.15,23611.99,8542.12,2173.35,6368.78,1484.51,4884.27,1221.07,3663.2,1469.14,5074.83,36763.05,14387.71,1582.07,2202.21,4754.32,3198.68,5181.67,2641.25,15775.92,1127.6,12104.62,13232.22,3764.86,2231.56,5996.42,3134.9,2117.17,7483.62,6526.85,-1837.01,-211.8,1637.3,4889.55,0.6347,0.0661,0.0121,0.2126,0,0,0,0.0259,0.4193,0,0,1,0,0,0,3,0,1,0.0116,0.0675,0.2403,0.1268,68.38,ACTIVE,0,0.0453,0,0,0.9898,4.4,0.3253,0.4672,0.2366,0.1919,0.1198,0.7376,0.45316810025429083,0.1631099704686333,0.10240880448976869,0.06070116597886461,0.35993259535430455,4.290156344995886,2.108060002764964,1.6806358417877127,8.111159091436836,0.1920520525203487,0.08235954058155837,0.5308671785914911,0.276839411657542,0.09964352794178818,0.2323561293137442,0.6455545629799418,5.7541680381040425,0.17753831632093806,0.4932543442828751,0.14674283889625034,1.088457779627101,1.2098601720692417,55.952736846234075,39.01526479768121,54.83706864683533,40.13093299707996,10.512248543647992,10.702753336332885,8.206092361342886,-0.10000953042136806,-0.21049576694147654,-0.1727508203162933,-0.15550917743383774,-0.3820459114694613,-0.36483984408101,-0.1949921542333637,-0.0376863927003489,1.5170321871085717,0.13800587846597256,0.012276023284087889,-0.007242000795350742,-2.297294333297881,-5.190480363407662,2.6656793537575134,120.0,1.0692486640975596,0.6955682745635671,0.8148313225179461,0.8999904695604212,1.009077960532239,0.7940205382605461,0.9519648021971457,-0.07789478837914987,-3.0533375991796516,0,0.22556071924865967,0.3292604938836886,0.17323861866267246,2.206686656003634,1.2098601720692417,3.8371971617937968,SAFE,1,1,1,1,1,1,1,1,1,9
Tata Steel,Steel,2015,0,,0.13,11503.88,5457.98,6045.9,2285.39,441.96,1843.43,241.36,1602.08,400.52,1201.56,420.92,1587.94,13180.95,4682.95,431.66,912.97,1270.57,938.88,806.64,488.39,3504.48,730.69,4727.62,5458.31,1542.42,729.46,2271.88,1065.04,866.88,2661.37,1573.38,-1017.99,203.96,736.06,837.32,0.4695,0.0231,0.0062,0.1671,0,0,0,0.0291,0.2393,0,0,0,0,0,0,2,0,0,0.0085,0.1035,0.1647,0.0869,85.66,ACTIVE,0,0.0322,0,0,0.9642,9.4,0.6459,0.5882,0.4736,0.0646,0.0548,0.6136,0.41622406927854516,0.17236086927176258,0.11701887951042839,0.0553419897613342,0.4141059634992845,7.637678125465371,1.3167954845373642,0.9640147739833189,6.0284873979975195,0.19866253818723226,0.104448238324422,0.5255531176850285,0.2201340707618046,0.0911588314885377,0.17338583332966243,0.41869919436259584,9.468801750626442,0.1193677238651715,0.28825405660575265,0.1367695073195505,0.6925453806131727,0.8727656200142807,62.78718499100634,40.31318563473253,71.22407922505687,31.876291400681993,9.486527884366375,9.350439648752042,7.091375991507712,-0.7413588469844182,-0.7324563457315046,-0.6719917012448133,-0.7589373127925416,-0.587498545217658,-0.6211272726059882,-0.6414620114489957,-0.7327546315771761,-2.082671693439316,3.347521780469485,-0.03694403097574567,0.022088697742863636,-3.599703880547888,-0.2562874285249782,-0.28281975316537067,28.97327504511618,1.0332670005902012,1.0101094458737487,2.1103934391660064,0.25864115300976676,1.5217552861988366,1.107742327452691,1.0207175488589726,-0.028208892376633796,-2.754043582444047,0,0.06396428178060275,0.3586706572471126,0.13985562496331025,2.4025520703547056,0.8727656200142807,3.354716482888709,SAFE,1,1,0,1,0,0,1,0,0,4
Tata Steel,Steel,2016,0,,0.13,34740.62,16730.71,18009.91,7850.1,1250.41,6599.69,810.32,5789.37,1447.34,4342.03,2192.35,2351.47,49780.35,17230.32,1078.05,1248.12,3894.17,3806.3,2608.47,2724.44,13033.39,2957.64,22253.2,25210.84,6893.58,5295.22,12188.8,1923.96,3484.35,10703.54,4037.0,-3071.54,-1353.84,2561.16,1475.84,0.4605,0.0782,0.0149,0.2837,0,1,0,0.0218,0.1529,0,0,0,0,0,0,4,0,0,0.0399,0.0458,0.1289,0.0928,75.46,ACTIVE,0,0.0042,0,0,0.967,9.3,0.2187,0.5501,0.4418,0.1176,0.0415,0.7193,0.48347456885675066,0.24485163321983772,0.13847994238412387,0.10637169083571386,0.5064415979295758,8.144547822903855,1.2176709760305775,0.8620596549494783,3.823482757515449,0.2259631520615935,0.12498424034674727,0.5184107249519896,0.1722286920954546,0.08722377403760272,0.1576947530469815,0.31137796280047086,9.68765424809007,0.08109625585032856,0.16012953157609466,0.11620402859487815,0.33120569700616914,0.6978781788256234,83.03888477637597,40.91383659701773,41.973436868968896,81.97928450442481,10.815375606832985,10.45566488649825,8.376097259672775,2.019904588712678,2.434906077299717,2.613660574586371,1.565813725864063,3.6187995918150486,4.3650720988784615,2.776689085384589,2.0649000055093385,-2.2050046404820707,0.5068696974384839,0.0672504995782055,0.020536002022325264,-0.12233294704275455,4.9861993714844495,-2.143838166960692,15.365853251412979,1.0148996154193208,1.0137755231784162,1.0348701924757602,3.0199045884501663,1.274569159377813,1.7247140649491415,1.228696636513741,0.00612751818727414,-0.7823649353028066,1,0.046802603837723035,0.44702779308608664,0.13257620727591155,2.068361118234087,0.6978781788256234,3.0583983687023726,SAFE,1,1,0,0,0,0,0,0,0,2
Tata Steel,Steel,2017,0,,0.13,38382.7,18274.96,20107.75,5920.87,1508.87,4412.0,688.89,3723.11,930.78,2792.33,1527.3,2768.43,55799.54,18349.0,1014.22,1466.72,5577.43,2580.8,7006.83,3877.23,19042.29,2982.62,22434.11,25416.73,7779.76,6002.64,13782.4,4128.17,3846.41,13977.21,2677.62,-3331.31,-1134.4,2932.69,-255.07,0.4544,0.1055,-0.0081,0.1886,0,0,0,0.0329,0.4165,0,0,0,0,0,0,1,0,0,0.0487,0.0456,0.1762,0.1556,87.27,ACTIVE,0,-0.0062,0,0,0.9042,2.6,0.4731,0.4188,0.3717,0.0983,0.1158,0.8845,0.542257009436609,0.246998451954138,0.13942337158801985,0.10757508036611817,0.45550070842061596,6.404505789887347,1.3623813335163184,1.1777379032598254,2.6006597770824507,0.15425881972466088,0.07274970233796087,0.5238753396576095,0.10986189017588564,0.05004216880551269,0.10610965609920602,0.23295168181615214,8.594797415269786,0.0479864170914673,0.10534872109412388,0.06976111633444856,0.1942782098767792,0.6878676777498905,51.54550269595417,53.03852907552001,82.45063463436031,22.13339713711386,10.929520904607823,10.555362116227483,7.93463165174021,0.10483635582784623,-0.24575865275601594,-0.35690679244500845,-0.33673024523160766,0.008166725107136452,0.13074297715935934,0.12091497950496533,0.43225128846455085,-1.2228229804329982,-1.7400420330165076,0.058782440579858375,-0.0522345380087864,0.9821816600490725,-4.234329121719102,-1.7139138104575338,15.707835005155808,1.2963469937548233,0.9895669754637286,0.8414603794055069,1.104836355796044,0.8904594671329907,0.63054560985854,1.0818064226597668,0.00205575171404539,-2.149588224165918,1,0.09077279131529092,0.40204829644828527,0.07906875217826045,1.8441439805952415,0.6878676777498905,2.7270759129012436,GREY,1,1,0,0,0,1,0,1,0,4
Tata Steel,Steel,2018,0,,0.13,7531.53,4199.24,3332.29,886.31,271.49,614.82,258.4,356.42,89.11,267.32,408.37,948.88,6339.14,2606.03,264.05,334.02,742.39,679.1,740.13,304.75,2466.37,250.41,2505.82,2756.24,1317.48,877.26,2194.73,379.32,486.09,1742.67,419.76,-652.54,-109.68,489.82,-70.06,0.7005,0.0213,-0.0228,0.1898,0,1,0,0.0725,0.3431,0,0,0,0,0,0,2,0,0,0.011,0.0859,0.1687,0.1281,67.21,ACTIVE,0,0.057,0,1,1.0394,0.1,0.4863,0.6586,0.398,0.181,0.0007,0.6001,0.7962768115997604,0.3462188876809442,0.20783260817589883,0.1383878570060942,0.4347971490715148,2.3793343561171274,1.4152822958934952,1.0255929114372813,2.0458476971129036,0.11767994018244898,0.035493452188931934,0.4424452932614694,0.09698719991837171,0.04216975803623681,0.13981549545524857,0.3215648853795153,3.429992246787956,0.0662171840239816,0.152294430037916,0.055733695536533255,0.19125815011812017,1.1880996473988426,59.02770499923136,35.978393495613986,32.9706804009843,62.03541809386105,8.75449839154273,8.926853487405202,5.588446442642869,-0.8037780041529127,-0.8503074717060162,-0.9042663295527391,-0.8432339166872073,-0.891558040707833,-0.8407585035987927,-0.8863944039682048,-0.8668938919896798,-0.5548120799695471,-4.02517143377022,0.25401980216315134,-0.03725625014902893,0.6680109004634511,-0.971501480758152,-0.8888175302012721,22.620541617446555,0.6783444813182018,1.184042781319039,0.6057228261548209,0.1962219958419751,0.8053481659831939,1.3626420586326204,1.2485202165583058,-0.024047425987744796,-3.8335498586011796,0,0.11416375090088497,0.39529336780773205,0.09698791948166662,1.2558446819172087,1.1880996473988426,2.9520738068505543,GREY,1,1,0,1,0,1,1,0,1,6
Tata Steel,Steel,2019,0,,0.13,26934.46,13925.79,13008.67,2802.55,873.9,1928.65,691.18,1237.47,309.37,928.1,868.18,2370.11,28927.75,14405.57,529.82,2259.2,4016.25,2373.86,3737.52,2304.63,12432.26,1145.01,13714.47,14859.48,3372.01,2722.53,6094.54,2872.06,1598.74,7193.33,1015.82,-2032.32,326.85,1812.35,-796.54,0.5879,0.0252,0.0304,0.3664,0,1,0,0.0667,0.3253,0,0,0,0,0,1,3,0,0,0.0281,0.0189,0.2052,0.0556,72.78,ACTIVE,0,-0.0168,0,0,1.01,7.6,0.4628,0.6124,0.403,0.1682,0.1143,0.7062,0.4101449041009413,0.2106814390953088,0.11656661855427516,0.09411482054103362,0.5136756228703001,2.790372981292322,1.7283038590293642,1.3982953650954013,2.4639540713710497,0.10405072163674153,0.03445771699026237,0.48297496959348823,0.06245844403286936,0.03208338014425307,0.09688102254420476,0.18860350428220884,4.0547324806060185,0.03511576254513,0.0683617461668671,0.037714511446016945,0.16667705845450567,0.9310941915312773,62.21973043811376,54.42586374278802,75.27773289161492,41.367861289286864,10.272556621008542,10.201161786649324,6.833139485601347,2.576226875548527,2.162042626169174,2.4718689211431992,1.4200019058509628,4.3912141177836475,1.7768973860110355,3.563355597131472,4.4098923746278915,0.4181063742581461,0.41103862517519474,-0.3861319074988191,-0.0010357351986695629,0.9729184542276932,2.617655889609828,-0.06835285285570024,120.0,1.512737464206758,0.9160813810961802,0.3615394490520766,3.576226875073693,1.64961287401089,0.5944712886847816,0.7395385581690928,-0.003032382400876931,0.20290453935424727,1,0.18110395726660028,0.47409390635379195,0.06667127584873793,2.4381626829197667,0.9310941915312773,3.4950632291992014,SAFE,1,1,0,1,1,1,0,1,0,6
Tata Steel,Steel,2020,0,,0.13,54824.26,25256.17,29568.09,8771.72,2439.94,6331.79,758.41,5573.38,1393.34,4180.03,2416.48,3407.01,70282.43,22124.75,1274.33,5473.68,4628.36,3097.73,5395.95,4118.2,17240.23,3867.1,36475.42,40342.52,8884.41,5375.95,14260.36,3034.39,4844.11,13254.45,7448.52,-3693.39,-2316.42,3170.75,4277.77,0.7472,0.0908,-0.0011,0.3592,0,1,0,0.0552,0.4339,0,0,0,0,0,0,2,0,1,0.0271,0.0393,0.1993,0.1159,73.63,ACTIVE,0,0.0186,0,0,0.9897,0.4,0.4711,0.3087,0.4114,0.0657,0.0708,0.8396,0.3534821324906456,0.2029007818852749,0.12641011416186934,0.07649066772340556,0.5740057650173166,8.348769124419814,1.3007125907675752,1.0670001394952637,3.868515004840623,0.1599970523968769,0.07624416635853827,0.5393249265828791,0.10361350753240964,0.05947475065874253,0.12480672623122442,0.21743113716700319,11.565933978236133,0.1059798302348684,0.18463199621182239,0.13586175171108808,0.5223234195684875,0.7800564095353555,44.76812794478466,30.81393893814866,43.85274370405914,31.729323178874182,11.160277117685085,10.911888075702977,8.33807370252654,1.035469060823941,2.1299066921196763,3.5038573429587325,6.332519540863539,1.714934842942014,1.339858299395853,1.429585086983951,0.1524083411142234,1.4045609334695732,5.558396143127492,-0.056662771610295704,0.0417864493682759,0.9864545592114271,-0.43703908661518254,0.9113336538638602,120.0,0.5661635262928063,0.8955159501668583,6.088858484163308,2.03546906074837,0.5758184686661462,1.3674420247480503,0.8522717415749238,-0.046505079576125874,-0.23603093552474524,1,0.056710901998455215,0.5189834785092238,0.09009065281194618,2.828997304217495,0.7800564095353555,3.5693838986563344,SAFE,1,1,1,1,0,0,0,1,0,5
Tata Steel,Steel,2021,0,,0.13,3116.49,1953.35,1163.13,387.21,122.16,265.05,62.76,202.3,50.57,151.72,222.11,466.9,4537.41,1670.62,99.29,193.38,430.41,206.89,535.21,189.7,1362.21,182.71,1960.32,2143.03,1058.62,399.55,1458.17,354.02,236.26,989.83,173.38,-361.99,-208.78,238.45,-65.07,0.5117,0.0572,0.01,0.2579,0,1,0,0.0235,0.4182,0,0,1,0,0,1,4,0,1,0.0425,0.1174,0.1069,0.1303,93.99,ACTIVE,0,-0.0258,0,0,0.9306,5.8,0.4198,0.4511,0.1269,0.0505,0.0297,0.7626,0.6804244454438695,0.32136615374820304,0.23330931076686712,0.08805684298133586,0.4723024808266605,4.223231290260815,1.3762060137839771,1.167190324432286,1.565203865317465,0.1242455454295552,0.04868297345774158,0.37321794699382393,0.0707969556792033,0.03343757781786579,0.08533722981054451,0.18068342478608165,6.169693974351594,0.038211226219757255,0.0809041403615889,0.05563310004022696,0.11890245985111304,0.6868433752544196,38.65914964616727,50.40916221441136,66.15163689755975,22.916674963018878,8.420111643665653,8.044462647516017,5.022036716820698,-0.9431549098884326,-0.9558570040995381,-0.9637036097827049,-0.9767228926014833,-0.9468791240606684,-0.8977466207024226,-0.9354403369376956,-0.9070059373082474,-2.3033111395231582,-4.125537834158999,0.3269423129532239,-0.027561192900796692,-3.7078720729927315,-2.2376049200982755,-0.4493751030267925,2.94464925852981,1.6359207537730003,1.4450630948053234,0.7537882705329907,0.05684509011053053,1.4576922131009167,1.616932713375861,1.378105705421668,-0.004773648401891464,-2.800177599537085,0,0.08206884542457726,0.4320350154753405,0.058414381759987664,1.4696708878459501,0.6868433752544196,2.4647450039449184,GREY,1,1,0,1,0,1,1,0,0,5
Tata Steel,Steel,2022,0,,0.13,34907.64,18777.64,16130.0,3579.43,1635.39,1944.03,1222.72,721.32,180.33,540.99,2771.27,3407.8,43798.85,13580.82,1582.61,2388.01,5095.54,3825.87,6558.09,1931.92,17411.43,1665.61,19313.3,20978.91,5414.32,5939.78,11354.1,3967.95,2298.7,12206.42,2189.29,-2191.48,-1232.66,1293.04,896.26,0.7229,0.0805,0.0301,0.3114,0,0,0,0.0752,0.3384,0,0,1,0,0,0,1,0,0,0.027,0.0178,0.1393,0.1376,91.12,ACTIVE,0,-0.0342,0,1,1.0492,0.8,0.6682,0.4447,0.3757,0.0676,0.1452,0.6305,0.5412149630013564,0.2592328337328667,0.1236178575436657,0.13561497618920096,0.4789831239751961,1.5899224666400136,1.4264157712559116,1.1129848062648193,1.5973524970441275,0.10254001702485357,0.015497753499935896,0.4620764967078245,0.025787326413727534,0.01235169416520407,0.08172429184597942,0.17062039924044572,2.9274322797309007,0.0499851023474364,0.1043567087086814,0.06271664311701632,0.19281933396809792,0.7969990079466241,74.36730866741682,53.27980063810444,77.12906147539685,50.51804783012442,10.687362840312089,10.460460995407749,6.29340079438729,10.200947219468055,8.244156917434983,2.5657131558133406,11.627119621640327,8.789368324288507,6.7865406639829375,8.652830579559705,10.838804860481865,0.0321486317266626,-2.6333088236208013,-0.13920948244251308,-0.033185219957805684,2.3354597712498206,7.68428728468536,-1.1355812538982473,120.0,1.0569467592316462,0.8076955697970568,0.8817847157572206,11.200947215873965,0.6339969677293912,1.1139250683179847,0.9970523680555464,-0.037633408182232334,6.285531919370812,1,0.1188389649472797,0.4409544999368487,0.04438541194473404,1.847694665200439,0.7969990079466241,2.8120307243328337,GREY,1,1,0,1,1,1,0,1,1,7
Tata Steel,Steel,2023,0,,0.13,24984.51,15263.33,9721.18,3553.53,1394.67,2158.86,348.08,1810.78,452.7,1358.09,1974.52,3039.77,35028.57,13028.08,805.5,2598.45,2078.73,2153.5,5062.88,1302.69,10597.8,817.68,17712.42,18530.1,4301.31,1885.0,6186.31,2507.55,1541.72,5934.27,2002.85,-1557.3,534.15,1442.96,559.89,0.5857,0.0881,-0.0318,0.2753,0,1,0,0.0408,0.267,0,0,0,0,0,0,1,0,0,0.0299,0.0468,0.1484,0.1599,75.84,ACTIVE,0,-0.0481,0,0,0.8949,0.2,0.5596,0.5196,0.4147,0.1847,0.0899,0.6561,0.3338519489730843,0.17660755205888773,0.12279433616265825,0.05381321589622947,0.5289996137287648,6.202194879906359,1.7858641413710759,1.422971991260429,3.708134030749437,0.14222932528425697,0.05435727976837019,0.3890882790821558,0.07329102378976417,0.038770923276663274,0.10144661914256145,0.19177068660224336,10.208946189930632,0.057177612444436705,0.10808630282037948,0.08016366940635763,0.3237551948861671,0.7132609181387289,51.49777276311933,30.368274181468106,59.96435574281861,21.901691201768827,10.463919293205844,10.126011311818932,7.213834579854875,-0.2842681430196943,-0.007235788938462218,1.5103791197619176,-0.08516002905051412,-0.11672722748703346,-0.4551474797650188,-0.2002399606382359,-0.5920491253135094,2.1107815337053095,4.6122724132663455,-0.20736301402827212,0.038859526268434294,2.078632901978647,-7.2416881437479566,1.0714650827159866,120.0,0.5699772487464874,1.1875847563773598,1.113300199038538,0.7157318569598021,1.1114539176131946,0.9954795636032259,0.6432473757793109,-0.018406689167773427,-2.9402421578763565,0,0.13313503805227744,0.5056563827611102,0.06163140544813473,2.995339709294338,0.7132609181387289,3.581529363222464,SAFE,1,1,1,1,1,1,1,0,0,7
